id_lieu|nom_lieu|settlement|desc_lieu|type_lieu|list_lieu|level1|level2
id_17541|VYUMBICHU||"
 VYUMBICHU, Pueblo de la Provincia y Reyno de Quito en el Corregimiento del distrito de las cinco leguas de la Capital. "|Pueblo|"[<placename><rolename type=""province"">Provincia</rolename> y <district key=""AUQU0000"">Reyno de Quito</district></placename>, <placename><district key=""JUQUQUQU"">Corregimiento del <placename><district key=""JUQUQUQU"">distrito de las cinco leguas</district></placename> de la Capital</district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}', 'None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Reyno de Quito|{http://www.tei-c.org/ns/1.0}district|{'key': 'AUQU0000'}"", ""Corregimiento del |{http://www.tei-c.org/ns/1.0}district|{'key': 'JUQUQUQU'}""]"
id_17542|WABACHE||"
 WABACHE, Rio grande y caudaloso de la Provincia y Colonia de Virginia en la América Septentrional, corre casi al S, y entra en el Ohio. "|Rio|[]|[]|[]
id_17543|WACABARI||"
 WACABARI, Puerto del tío Poumarón en la Provincia y Gobierno de  la Guayana  y en la parte que poseen los Holandeses. "|Puerto|"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""gobernacion"">Gobierno</rolename> de <district key=""PRVEGU00""> la Guayana </district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Gobierno|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'gobernacion'}"", "" la Guayana |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRVEGU00'}""]"
id_17544|WACAYO||"
 WACAYO, Pueblo de la Provincia y Colonia de la Carolina Septentrional, situado á la orilla del rio Yadkin. "|Pueblo|[]|[]|[]
id_17545|WACUNY||"
 WACUNY, Pueblo de Indios de la misma Provincia y Colonia que el anterior en la parte Meridional, situado en la cabecera del rio Tugelo. "|Pueblo|[]|[]|[]
id_17546|WADMALA||"
 WADMALA, Isla pequeña de la mar del N situada cerca de la Costa de la Provincia y Gobierno de Georgia, una de las llamadas Geórgicas, situada cerca de la de Edisto. "|Isla|[]|[]|[]
id_17547|WAERT||"
 WAERT, véase Sebald. "||[]|[]|[]
id_17548|WAGER||"
 WAGER Estrecho, véase Wales. "|Estrecho|[]|[]|[]
id_17549|T||"
 Tiene el mismo nombre un Puerto de la Costa del S de la Nueva Escocia ó Acadia, entre el cabo Negro y la abra Verde. "|Acadia|[]|[]|[]
id_17550|WAGOMAU||"
 WAGOMAU, Rio de la Provincia y Colonia de la Carolina Meridional, corre al SE, y luego tuerce al Sur para salir al mar. "|Rio|[]|[]|[]
id_17551|T||"
 Tiene este nombre una laguna de la misara Provincia, situada á la orilla del rio anterior. "||[]|[]|[]
id_17552|WAINY||"
 WAINY. Rio de la Provincia y Gobierno de  Cumaná , corre al N, y sale al mar entre los de Amacuro y Moruga. "|Rio|"[<placename><rolename type=""province"">Provincia</rolename> y <rolename type=""gobernacion"">Gobierno</rolename> de <district key=""PRVECU00""> Cumaná </district></placename>]"|"['None|{http://www.tei-c.org/ns/1.0}placeName|{}']"|"[""Provincia|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'province'}"", ""Gobierno|{http://www.tei-c.org/ns/1.0}roleName|{'type': 'gobernacion'}"", "" Cumaná |{http://www.tei-c.org/ns/1.0}district|{'key': 'PRVECU00'}""]"
id_17553|WAIT||"
 WAIT, Pueblo de la Isla de Barbada en el distrito y Parroquia de S. Joseph, situado cerca de la Costa del E. "|Pueblo|[]|[]|[]
id_17554|O||"
 Otro Pueblo hay del mismo nombre en esta Isla del distrito de la Parroquia de San Lucas, también situado en la Costa del E. "||[]|[]|[]
id_17555|WALBISCH||"
 WALBISCH, Isla del rio Dissequeve en la Provincia de la Guayana en la parte que tienen los Holandeses. "|Isla|[]|[]|[]
id_17556|WALES||"
 WALES Nueva Septentrional, País de la América que tiene el del Príncipe Guillermo al N, parte de la Bahía de Baffin á Levante, las tierras incógnitas llamadas Nueva Dinamarca al Mediodía, y otro país también desconocido al Poniente: en el supuesto que el estreno de Wager se comunique con el Occeano oriental ó mar del Sur, como es probable, este país estará enteramente separado del continente de la América, porque está situado á la otra parte del circulo polar donde está la entrada del estrecho de Wsger en 66 gr 1. de ht.: este país de la Nueva Wales Septentrional está poco conocido, y no tenemos noticias del territorio situado al Mediodía del dicho estrecho, y quanto se sabe es lo que dice el Capitán Middleton en su viage hecho el año de 1742, y las observaciones del Sr. Dobbs, que dice que entre 62 y 63 gr. de lat. hav un estrecho llamado la Bienvenida del Caballero Tomas Roe, ó Non ultra, y en J66 gr. 30 min. un bello cabo ó punta de tierra sobre la orilla occidental de él, allí la tierra que corre de Levante al N y de este rumbo al Poniente dio motivo á creer que sea la última parte de la América, y por esta razón la llamó Cabo de Hope ó Esperanza, pero luego que lo dobló vio con mucho desconsuelo la tierra de la playa bañada del mar de la parte oriental de la Bahía, enfrente del cabo, y que continuaba á la Costa occidental formando una gran Bahía, á quien por este engaño llamó de la Repulsa. Tiene el mismo nombre con el aditamento de Meridional para distinguirlo del anterior otro país dilatado de la América, al rededor de la p;rte meridional de la Bahía de Hudson, que tiene mas de 100 leguas, confina por el E y por él S con la Nueva Francia ó Canadá, por el O con unas tierras desconocidas que habitan muchas tribus de Indios; no se puede decir con toda certidumbre su extensión, porque los Ingleses, que son los únicos que comercian allí, no tienen ningún establecimiento en lo interior, sino en la Costa; desde el rio de Santa Margarita que entra en el de San Lorenzo hasta el de Ruperto en la Bahía de Hudson no hay mas que 150 millas: el Labrador se llama continente oriental, y este p3Is de Nuevo Wales continente occidental, donde tiene varios establecimientos la Compañía ile Hudson: 5 ó 6 leguas de él hay una Isla llamada la pequeña Rocky,que es un montón de peñascos en que han crecido algunos árboles, y se cubre con el mar quando soplan vientos del NO, que bacal mayores las pleamares aili. La Isla de Charlton, que es compuesta de arena blanca, está poblada de árboles, de gengibre, y otros aunque no muy grandes, y en la primavera ofrece una vista agradable á los que se acercan á ella después de un viage de tres ó quatro meses en los mares mas incómodos y peligrosos por las grandes montañas de yelo que hay en la Bahía y en sus estrechos, contra las quales si chocase una embarcación se haria pedazos como si fuera en peña, pues están petrificadas de la continuación de los yelos. Al ver la Costa occidental enteramente desnuda, sus montañas cubiertas de nieve, y por todas partes el hórrido aspecto de un invierno enzado, y al dia siguiente la Isla de Charlton florida de árboles, que forma una superficie alfombrada de verde, es una mudanza capaz de excitar la alegría de qualquiera después de un viage intolerable y Cruel: el ayre hasta el fondo de la Bahía de Hudson es durante nueve meses excesivamente frio, y en los tres restantes muy cálido, excepto quando sopla el viento del N O: el año de 1667 llegó á la Bahía de Baffin en 75 ge. de lat. Guillan, Ingles, y de allí pasó al Mediodía hasta 5 1, donde entró en un rio á quien puso el nombre de Príncipe Ruperto, y habiendo encontrado á los salvages dispuestos á hacer un amistoso comercio erigió un pequeño fuerte dándole el nombre de Charlesfort; en vista del buen éxito de esta expedición los interesados en el armamento sacaron Patente de concesión del Rey Carlos II para establecerse el año de 1670. Las mercancías que llevan son fusiles, pólvora, balas, paños, cuchillos, candados, tabaco y otros efectos, para cambiarlos á los naturales por pieles de castor, marta, zorra y daino; las grandes ganancias que han hecho con este comercio, y la probabilidad de aumentarlo empeñaron vigorosamente á la Compañía en asegurar la buena correspondencia con los Indios, que son muy tratables y reducibles á la razón, porque los habitantes del rio Ruperto y otros parages de la Bahía tienen mas simplicidad que los del Canadá, que han tenido mas trato con los Europeos; son inclinados á la paz así entre ellos como con los extrangeros, á excepción de los Nodways que habitan en los confines de la Bahía de Hudson bárbaros y feroces. "|Nueva|[]|[]|[]
id_17557|T||"
 Tiene el mismo nombre un Pueblo de la Provincia de Pensilvania en los Estados Unidos de la América, situado en el Condado de Filadelfia al N de esta Ciudad. "||[]|[]|[]
id_17558|WALKERS||"
 WALKERS, Ciudad de la Provincia y Colonia de la Carolina Septentrional, situada en la cabecera del rio Cumberland, y fundada el año de 1750. "|Ciudad|[]|[]|[]
id_17559|T||"
 Tiene el mismo nombre un rio pequeño de esta Provincia, corre al NE, y entra en el Conshuay entre los de Pointe y de Pierres. "||[]|[]|[]
id_17560|WALKERTOWN||"
 WALKERTOWN, Pueblo del Condado del Rey y Reyna en la Provincia y Colonia de Virginia, situado á la parte del N del rio Mattaponi, 1 5 millas al NE de Newcastle. "|Pueblo|[]|[]|[]
id_17561|WALLINGFORD||"
 WALLINGFORD, Ciudad del Condado de Newhaven en la Provincia de Connecticut de los Estados Unidos de la América, situada 8 millas al SO de Durham, 13 al N de Newhaven, y 21 de Newtown. "|Ciudad|[]|[]|[]
id_17562|WALPOLE||"
 WALPOLE, Ciudad del Condado de Sufolk en la Bihía de Massachusets y Estados Unidos de la Amé rica, situada en el camino real que va de Providencia á Boston, cerca de 6 millas al NE de Wrentham. "|Ciudad|[]|[]|[]
id_17563|WALTHAM||"
 WALTHAM, Ciudad pequeña del Condado de Midlesex en la Bahía de Massachusets y Estados Unidos de América, distante 5 millas al SE de Concord, 4 al S de Lexington, y 8 al O de Cambridge; fue el quartel general para las tropas de la Provincia de Nuevo Hampshire en la batalla de Bunkers-hill. "|Ciudad|[]|[]|[]
id_17564|WALTON||"
 WALTON, Pueblo de la Isla de Barbada en el distrito y jurisdicion de la Ciudad de Bridgetown. "|Pueblo|[]|[]|[]
id_17565|WAMBAY||"
 WAMBAY, Pueblo de la Provincia y Capitanía de Sergipe en el Brasil, situado á la orilla del rio grande de San Francisco cerca de su salida al mar. "|Pueblo|[]|[]|[]
id_17566|WANANOAK||"
 WANANOAK, Pueblo de Indios de la Nueva Francia ó Canadá, situado á la orilla y cabecera del rio Puante. "|Pueblo|[]|[]|[]
id_17567|WANDO||"
 WANDO, Rio pequeño de la Provincia de Georgia en los Estados Unidos de América, corre al S, y entra en el de Coper á su salida al mar. "|Rio|[]|[]|[]
id_17568|WARAGANABO||"
 WARAGANABO, Rio de la Provincia de Guayana en la parte que poseen los Franceses. "|Rio|[]|[]|[]
id_17569|WARIBA||"
 WARIBA, Rio pequero de la Provincia y Colonia de Surinam en la parte de la Guayana que poseen los Holandeses, sale al mar junto á las bocas de los Demerari y Esquivo. "|Rio|[]|[]|[]
id_17570|WARIBU||"
 WARIBU, Rio de la misma Provincia y Colonia que el anterior. "|Rio|[]|[]|[]
id_17571|WARU||"
 WARU, Rio de la Provincia y Capitanía de Seara en el Brasil, nace muy cerca de la Costa, corre al N NE, y sale al mar en la punta de Mello. "|Rio|[]|[]|[]
id_17572|WARWICK||"
 WARWICK, Condado de la Provincia y Colonia de Virginia, está al SE del de Yorck, contiene 38444 acres de tierra, y dos Parroquias llamadas Denbury y la Isla de Mulberry. "|Condado|[]|[]|[]
id_17573|T||"
 Tiene el mismo nombre una Pobacion de la Colonia de Providencia y Rhode Island, situada cerca de la boca del rio Patuxet; padeció mucho con la guerra, en que fueron destruidas todas sus casas menos una, pero se restableció muy breve: los habitantes miran con respeto la hospitalidad, y alojan gratis en sus casas á todo extrangero; está 9 millas al O de Bristol, y la misma distancia al S de Providencia. "||[]|[]|[]
id_17574| WATAGUAKI, Islas de)||"
 WATAGUAKI, Islas de) En el golfo de San Lorenzo y país del Labrador, enfrente de la boca del rio Natigán. "|Islas|[]|[]|[]
id_17575|WATER-||"
 WATER- FRESH, véase Agua buena. "||[]|[]|[]
id_17576|WATEREE||"
 WATEREE, Pueblo de la Provincia y Colonia de la Carolina Meridional, en que tienen los Ingleses un fuerte y establecimiento á la orrilla del rio Watery. "|Pueblo|[]|[]|[]
id_17577|WATERI||"
 WATERI, Pueblo de la Provincia y Colonia de la Carolina Meridional en el territorio de los Indios Catawbas, donde tienen los Ingleses un establecimiento y un fuerte, está situado á la orilla y cabecera del rio de su nombre. "|Pueblo|[]|[]|[]
id_17578|E||"
 Este corre al SE, y entra en el de Congari. "||[]|[]|[]
id_17579|WATERTOWN||"
 WATERTOWN, Pueblo del Condado de Midieses en la Provincia y Bahía de Massachusets, situado á la orilla del rio Charles, 3 millas al O de Cambridge, cerca del qual estuvieron campadas las tropas del Rey de Inglaterra quando empezaron las hostilidades contra Boston en la última guerra. "|Pueblo|[]|[]|[]
id_17580|WATING||"
 WATING, Isla pequeña de la mar del N, una de las Lucayas, al O de la Isla Larga. "|Isla|[]|[]|[]
id_17581| WATINO, Punta de)||"
 WATINO, Punta de) En la Costa de la Provincia yColonia de Maryland y Estados Unidos de la América, dentro de la Bahía de Chesapeack. "|Punta|[]|[]|[]
id_17582|WATKINS||"
 WATKINS, Pueblo de la Isla de Barbada, situado en la Costa del Sur y jumdicion de la Ciudad de Bridgetown. "|Pueblo|[]|[]|[]
id_17583|WATOGA||"
 WATOGA, Pueblo de la Provincia y Colonia de la Carolina Septentrional, situado á la orilla y cabecera del rio Tanassee. "|Pueblo|[]|[]|[]
id_17584|WATOGO||"
 WATOGO, Pueblo de Indios de la misma Provincia y Colonia que el anterior, situado á la orilla del rio Cherakees, y á la boca del de su nombre. "|Pueblo|[]|[]|[]
id_17585|E||"
 Este es pequeño, corre casi al O, y entra en el de Cherakees. "||[]|[]|[]
id_17586|WAYBARI||"
 WAYBARI, Rio pequeño de la Provincia de la Guayana en la parte que poseen los Holandeses, sale al mar mas arriba de la boca del de Bervice. "|Rio|[]|[]|[]
id_17587|WEALE||"
 WEALE, Pueblo de la Isla de Barbada en el distrito y Parroquia de Santiago, situado en la Costa del O. "|Pueblo|[]|[]|[]
id_17588|WEATHER-FAIR||"
 WEATHER-FAIR, véase Buen Tiempo. "||[]|[]|[]
id_17589|WEATHER-FIELD||"
 WEATHER-FIELD, Pueblo de la Provincia de Connecticut, una de las de la Nueva Inglaterra y Estados Unidos de la América, situado á la orilla del rio Connecticut. "||[]|[]|[]
id_17590|WEBASAW||"
 WEBASAW, Pueblo de la Provincia y Capitanía del rio Grande en el Brasil, situado cerca de la Costa á la orilla del rio Amargoso. "|Pueblo|[]|[]|[]
id_17591|WECAUNSEE||"
 WECAUNSEE, Rio pequeño de la Provincia y Colonia de Virginia, corre al E, y entra en el de Nansemond. "|Rio|[]|[]|[]
id_17592|WEIMOUTH||"
 WEIMOUTH, Pueblo de la Provincia de la Nueva Inglaterra en los Estados Unidos de la América, en el distrito de Massachusets á la orilla del Puerto de Boston. "|Pueblo|[]|[]|[]
id_17593| WELCOME, de Tomas Roe)||"
 WELCOME, de Tomas Roe) Estrecho de la Provincia de Nueva Gales y país Artico de la América, entre 62 y 63 gr. de lat. véase Wales. "||[]|[]|[]
id_17594|WELLS||"
 WELLS, Ciudad pequeña de la Provincia de Hampshire, una de las de la Nueva Inglaterra en los Estados Unidos de la América, con una grande y hermosa Bahía en la Costa del Condado de Yorck, en que desemboca el rio Kennebuck, la punta septentrional de esta Bahía es el cabo Purpoisé, y la meridional el de Niduck. "|Ciudad|[]|[]|[]
id_17595|WELCH-TRACT||"
 WELCH-TRACT, Territorio llamado así en el Condado de Newcastle y Provincia de Pensilvania en los Estados Unidos de la América que tiene casi 40acres de tierra de plantaciones, tiene algunas Ciudades aunque pequeñas como Haverford Occidental y Mcrioneth y otras, está muy poblado de gentes industriosas que han cultivado mucho esta parte del país, y así se coge con abundancia trigo, y se cria mucho ganado con que hace gran comercio, y es la plantación mas floreciente de la Provincia. "||[]|[]|[]
id_17596|WENHAM||"
 WENHAM, Ciudad del Condado de Essex en la parte mas septentrional de la Bahía de Massachusets en los Estados Unidos de la América, está entre Ipswich y Beverly. "|Ciudad|[]|[]|[]
id_17597|WENSMINSTEE||"
 WENSMINSTEE, Isla del estrecho de Magallanes, situada á la entrada de él por la mar del S, y arrimada á la Costa de este rumbo. "|Isla|[]|[]|[]
id_17598|WESE||"
 WESE, Isla pequeña de la mar del N cerca de la Costa de la Florida, una de las llamadas Geórgicas, entre la de Jekil y la Bahía de San Agustín. "|Isla|[]|[]|[]
id_17599|WESTBOROUGH||"
 WESTBOROUGH, Ciudad del Condado de Worcester en la Provincia y Ba hía de Massachusets y Estados Unidos de la América, situada 5 millas al O de Marlborough y 9 al E de Worcester en el camino real que va á Bostón. "|Ciudad|[]|[]|[]
id_17600|WEST||"
 WEST CHESTER, Ciudad del Condado y Provincia de Nueva Yorck en los Estados Unidos de la América, está 1 1 millas al NE de Nueva Yorck la Capital, á la orilla de un rio que sale al estrecho de HellGate. "|Ciudad|[]|[]|[]
